phase,unix_ts,elapsed_sec,connections,session_unregister_total,session_unregister_delta,disconnect_queue_size,udp_send_errors_total,udp_send_errors_delta
business,1771862580.625,0.001,1,0,0,0,0,0
business,1771862581.616,1.001,1,18,18,0,0,0
business,1771862582.617,2.001,1,38,20,0,0,0
business,1771862583.617,3.001,1,56,18,0,0,0
business,1771862584.617,4.001,1,76,20,0,0,0
