phase,unix_ts,elapsed_sec,connections,session_unregister_total,session_unregister_delta,disconnect_queue_size,udp_send_errors_total,udp_send_errors_delta
business,1771865899.951,0.001,1,0,0,0,0,0
business,1771865900.927,1.001,2,0,0,0,0,0
business,1771865901.926,2.001,2,0,0,0,0,0
udp_inject,1771865902.961,3.037,1,2,2,0,0,0
